datetime,site,location,estimator,ghi_est,ghi_ground,percentage_error,absolute_percentage_error,squared_error
2023-03-18,nigeria,nigeria_location1,nasa_power,5990.0,6388.019,-6.23,6.23,158419.12
2023-03-19,nigeria,nigeria_location1,nasa_power,4840.0,5484.767,-11.76,11.76,415724.48
2023-03-19,nigeria,nigeria_location1,nasa_power,4840.0,4614.998,4.88,4.88,50625.9
2023-03-20,nigeria,nigeria_location1,nasa_power,5840.0,5770.974,1.2,1.2,4764.59
2023-03-20,nigeria,nigeria_location1,nasa_power,5840.0,7742.27,-24.57,24.57,3618631.15
2023-03-21,nigeria,nigeria_location1,nasa_power,2810.0,2569.886,9.34,9.34,57654.73
2023-03-22,nigeria,nigeria_location1,nasa_power,5790.0,5347.002,8.28,8.28,196247.23
2023-03-22,nigeria,nigeria_location1,nasa_power,5790.0,5324.214,8.75,8.75,216956.6
2023-03-23,nigeria,nigeria_location1,nasa_power,6060.0,5010.2,20.95,20.95,1102080.04
2023-03-23,nigeria,nigeria_location1,nasa_power,6060.0,7147.997,-15.22,15.22,1183737.47
2023-03-24,nigeria,nigeria_location1,nasa_power,5630.0,5795.033,-2.85,2.85,27235.89
2023-03-24,nigeria,nigeria_location1,nasa_power,5630.0,2206.562,155.15,155.15,11719927.74
2023-03-25,nigeria,nigeria_location1,nasa_power,5980.0,6585.603,-9.2,9.2,366754.99
2023-03-25,nigeria,nigeria_location1,nasa_power,5980.0,8185.248,-26.94,26.94,4863118.74
2023-03-26,nigeria,nigeria_location1,nasa_power,6180.0,6324.224,-2.28,2.28,20800.56
2023-03-26,nigeria,nigeria_location1,nasa_power,6180.0,5702.134,8.38,8.38,228355.91
2023-03-27,nigeria,nigeria_location1,nasa_power,5500.0,5645.192,-2.57,2.57,21080.72
2023-03-27,nigeria,nigeria_location1,nasa_power,5500.0,6656.696,-17.38,17.38,1337945.64
2023-03-28,nigeria,nigeria_location1,nasa_power,6480.0,6303.459,2.8,2.8,31166.72
2023-03-28,nigeria,nigeria_location1,nasa_power,6480.0,6209.73,4.35,4.35,73045.87
2023-03-29,nigeria,nigeria_location1,nasa_power,6850.0,6171.672,10.99,10.99,460128.88
2023-03-29,nigeria,nigeria_location1,nasa_power,6850.0,6948.892,-1.42,1.42,9779.63
2023-03-30,nigeria,nigeria_location1,nasa_power,6630.0,4770.535,38.98,38.98,3457610.09
2023-03-30,nigeria,nigeria_location1,nasa_power,6630.0,5622.896,17.91,17.91,1014258.47
2023-03-31,nigeria,nigeria_location1,nasa_power,5700.0,5322.78,7.09,7.09,142294.93
2023-03-31,nigeria,nigeria_location1,nasa_power,5700.0,5002.567,13.94,13.94,486412.79
2023-04-01,nigeria,nigeria_location1,nasa_power,5530.0,5531.823,-0.03,0.03,3.32
2023-04-01,nigeria,nigeria_location1,nasa_power,5530.0,6273.238,-11.85,11.85,552402.72
2023-04-02,nigeria,nigeria_location1,nasa_power,5940.0,5435.704,9.28,9.28,254314.46
2023-04-02,nigeria,nigeria_location1,nasa_power,5940.0,5597.7,6.12,6.12,117169.29
2023-04-03,nigeria,nigeria_location1,nasa_power,6600.0,6165.01,7.06,7.06,189216.3
2023-04-03,nigeria,nigeria_location1,nasa_power,6600.0,4510.915,46.31,46.31,4364276.14
2023-04-04,nigeria,nigeria_location1,nasa_power,5050.0,5276.045,-4.28,4.28,51096.34
2023-04-04,nigeria,nigeria_location1,nasa_power,5050.0,7418.089,-31.92,31.92,5607845.51
2023-04-05,nigeria,nigeria_location1,nasa_power,6540.0,6217.481,5.19,5.19,104018.51
2023-04-05,nigeria,nigeria_location1,nasa_power,6540.0,6419.069,1.88,1.88,14624.31
2023-04-06,nigeria,nigeria_location1,nasa_power,7200.0,6480.643,11.1,11.1,517474.49
2023-04-06,nigeria,nigeria_location1,nasa_power,7200.0,4832.199,49.0,49.0,5606481.58
2023-04-07,nigeria,nigeria_location1,nasa_power,5980.0,5206.634,14.85,14.85,598094.97
2023-04-07,nigeria,nigeria_location1,nasa_power,5980.0,6283.596,-4.83,4.83,92170.53
2023-04-08,nigeria,nigeria_location1,nasa_power,4720.0,4611.413,2.35,2.35,11791.14
2023-04-08,nigeria,nigeria_location1,nasa_power,4720.0,2110.374,123.66,123.66,6810147.86
2023-04-09,nigeria,nigeria_location1,nasa_power,4980.0,3918.407,27.09,27.09,1126979.7
2023-04-09,nigeria,nigeria_location1,nasa_power,4980.0,2324.172,114.27,114.27,7053422.37
2023-04-10,nigeria,nigeria_location1,nasa_power,5640.0,6578.204,-14.26,14.26,880226.75
2023-04-10,nigeria,nigeria_location1,nasa_power,5640.0,6840.009,-17.54,17.54,1440021.6
2023-04-11,nigeria,nigeria_location1,nasa_power,5020.0,4154.427,20.83,20.83,749216.62
2023-04-11,nigeria,nigeria_location1,nasa_power,5020.0,2227.545,125.36,125.36,7797804.93
2023-04-12,nigeria,nigeria_location1,nasa_power,6230.0,6392.426,-2.54,2.54,26382.21
2023-04-12,nigeria,nigeria_location1,nasa_power,6230.0,5633.29,10.59,10.59,356062.82
2023-04-13,nigeria,nigeria_location1,nasa_power,5910.0,6097.784,-3.08,3.08,35262.83
2023-04-13,nigeria,nigeria_location1,nasa_power,5910.0,4955.609,19.26,19.26,910862.18
2023-04-14,nigeria,nigeria_location1,nasa_power,5080.0,5788.305,-12.24,12.24,501695.97
2023-04-14,nigeria,nigeria_location1,nasa_power,5080.0,3450.732,47.22,47.22,2654514.22
2023-04-15,nigeria,nigeria_location1,nasa_power,5350.0,5154.074,3.8,3.8,38387.0
2023-04-15,nigeria,nigeria_location1,nasa_power,5350.0,4609.522,16.06,16.06,548307.67
2023-04-16,nigeria,nigeria_location1,nasa_power,5290.0,5439.498,-2.75,2.75,22349.65
2023-04-16,nigeria,nigeria_location1,nasa_power,5290.0,4018.595,31.64,31.64,1616470.67
2023-04-17,nigeria,nigeria_location1,nasa_power,5820.0,5969.193,-2.5,2.5,22258.55
2023-04-17,nigeria,nigeria_location1,nasa_power,5820.0,7265.536,-19.9,19.9,2089574.33
2023-04-18,nigeria,nigeria_location1,nasa_power,6070.0,5707.41,6.35,6.35,131471.51
2023-04-18,nigeria,nigeria_location1,nasa_power,6070.0,6408.485,-5.28,5.28,114572.1
2023-04-19,nigeria,nigeria_location1,nasa_power,5360.0,3523.146,52.14,52.14,3374032.62
2023-04-19,nigeria,nigeria_location1,nasa_power,5360.0,4717.228,13.63,13.63,413155.84
2023-04-20,nigeria,nigeria_location1,nasa_power,5720.0,5270.277,8.53,8.53,202250.78
2023-04-20,nigeria,nigeria_location1,nasa_power,5720.0,7101.148,-19.45,19.45,1907569.8
2023-04-21,nigeria,nigeria_location1,nasa_power,4660.0,4237.848,9.96,9.96,178212.31
2023-04-21,nigeria,nigeria_location1,nasa_power,4660.0,3943.949,18.16,18.16,512729.03
2023-04-22,nigeria,nigeria_location1,nasa_power,5870.0,5787.703,1.42,1.42,6772.8
2023-04-22,nigeria,nigeria_location1,nasa_power,5870.0,7202.266,-18.5,18.5,1774932.69
2023-04-23,nigeria,nigeria_location1,nasa_power,4840.0,4353.942,11.16,11.16,236252.38
2023-04-23,nigeria,nigeria_location1,nasa_power,4840.0,6027.508,-19.7,19.7,1410175.25
2023-04-24,nigeria,nigeria_location1,nasa_power,4190.0,3929.635,6.63,6.63,67789.93
2023-04-24,nigeria,nigeria_location1,nasa_power,4190.0,6822.922,-38.59,38.59,6932278.26
2023-04-25,nigeria,nigeria_location1,nasa_power,6790.0,6938.035,-2.13,2.13,21914.36
2023-04-25,nigeria,nigeria_location1,nasa_power,6790.0,4677.883,45.15,45.15,4461038.22
2023-04-26,nigeria,nigeria_location1,nasa_power,5900.0,5099.96,15.69,15.69,640064.0
2023-04-26,nigeria,nigeria_location1,nasa_power,5900.0,5827.419,1.25,1.25,5268.0
2023-04-27,nigeria,nigeria_location1,nasa_power,4680.0,5123.272,-8.65,8.65,196490.07
2023-04-27,nigeria,nigeria_location1,nasa_power,4680.0,2598.436,80.11,80.11,4332908.69
2023-04-28,nigeria,nigeria_location1,nasa_power,5390.0,3608.894,49.35,49.35,3172338.58
2023-04-28,nigeria,nigeria_location1,nasa_power,5390.0,7946.616,-32.17,32.17,6536285.37
2023-04-29,nigeria,nigeria_location1,nasa_power,4140.0,3220.401,28.56,28.56,845662.32
2023-04-29,nigeria,nigeria_location1,nasa_power,4140.0,5925.299,-30.13,30.13,3187292.52
2023-04-30,nigeria,nigeria_location1,nasa_power,5860.0,5166.876,13.41,13.41,480420.88
2023-04-30,nigeria,nigeria_location1,nasa_power,5860.0,6003.836,-2.4,2.4,20688.79
2023-05-01,nigeria,nigeria_location1,nasa_power,5990.0,2464.443,143.06,143.06,12429552.16
2023-05-01,nigeria,nigeria_location1,nasa_power,5990.0,5839.447,2.58,2.58,22666.21
2023-05-02,nigeria,nigeria_location1,nasa_power,6860.0,4924.793,39.3,39.3,3745026.13
2023-05-02,nigeria,nigeria_location1,nasa_power,6860.0,5171.842,32.64,32.64,2849877.43
2023-05-03,nigeria,nigeria_location1,nasa_power,6660.0,6614.535,0.69,0.69,2067.07
2023-05-03,nigeria,nigeria_location1,nasa_power,6660.0,6234.267,6.83,6.83,181248.59
2023-05-04,nigeria,nigeria_location1,nasa_power,5880.0,5557.55,5.8,5.8,103974.0
2023-05-04,nigeria,nigeria_location1,nasa_power,5880.0,1684.266,249.11,249.11,17604183.8
2023-05-05,nigeria,nigeria_location1,nasa_power,4790.0,3468.161,38.11,38.11,1747258.34
2023-05-05,nigeria,nigeria_location1,nasa_power,4790.0,6206.069,-22.82,22.82,2005251.41
2023-05-06,nigeria,nigeria_location1,nasa_power,5300.0,5849.897,-9.4,9.4,302386.71
2023-05-06,nigeria,nigeria_location1,nasa_power,5300.0,5269.912,0.57,0.57,905.29
2023-05-07,nigeria,nigeria_location1,nasa_power,6660.0,6449.828,3.26,3.26,44172.27
2023-05-07,nigeria,nigeria_location1,nasa_power,6660.0,6692.39,-0.48,0.48,1049.11
2023-05-08,nigeria,nigeria_location1,nasa_power,6710.0,6464.251,3.8,3.8,60392.57
2023-05-08,nigeria,nigeria_location1,nasa_power,6710.0,5294.76,26.73,26.73,2002904.26
2023-05-09,nigeria,nigeria_location1,nasa_power,6560.0,6426.907,2.07,2.07,17713.75
2023-05-09,nigeria,nigeria_location1,nasa_power,6560.0,5351.242,22.59,22.59,1461095.9
2023-05-10,nigeria,nigeria_location1,nasa_power,5220.0,5357.22,-2.56,2.56,18829.33
2023-05-10,nigeria,nigeria_location1,nasa_power,5220.0,4627.39,12.81,12.81,351186.61
2023-05-11,nigeria,nigeria_location1,nasa_power,5110.0,5656.856,-9.67,9.67,299051.48
2023-05-11,nigeria,nigeria_location1,nasa_power,5110.0,6807.45,-24.94,24.94,2881336.5
2023-05-12,nigeria,nigeria_location1,nasa_power,5150.0,4364.967,17.98,17.98,616276.81
2023-05-12,nigeria,nigeria_location1,nasa_power,5150.0,5014.173,2.71,2.71,18448.97
2023-05-13,nigeria,nigeria_location1,nasa_power,5790.0,5500.692,5.26,5.26,83699.12
2023-05-13,nigeria,nigeria_location1,nasa_power,5790.0,5455.758,6.13,6.13,111717.71
2023-05-14,nigeria,nigeria_location1,nasa_power,5490.0,5523.024,-0.6,0.6,1090.58
2023-05-14,nigeria,nigeria_location1,nasa_power,5490.0,5980.875,-8.21,8.21,240958.27
2023-05-15,nigeria,nigeria_location1,nasa_power,5300.0,5288.629,0.22,0.22,129.3
2023-05-15,nigeria,nigeria_location1,nasa_power,5300.0,6770.365,-21.72,21.72,2161973.23
2023-05-16,nigeria,nigeria_location1,nasa_power,4820.0,5010.936,-3.81,3.81,36456.56
2023-05-16,nigeria,nigeria_location1,nasa_power,4820.0,5567.713,-13.43,13.43,559074.73
2023-05-17,nigeria,nigeria_location1,nasa_power,5270.0,6463.556,-18.47,18.47,1424575.93
2023-05-17,nigeria,nigeria_location1,nasa_power,5270.0,5137.831,2.57,2.57,17468.64
2023-05-18,nigeria,nigeria_location1,nasa_power,6030.0,6297.712,-4.25,4.25,71669.71
2023-05-18,nigeria,nigeria_location1,nasa_power,6030.0,5178.634,16.44,16.44,724824.07
2023-05-19,nigeria,nigeria_location1,nasa_power,5200.0,5630.131,-7.64,7.64,185012.68
2023-05-19,nigeria,nigeria_location1,nasa_power,5200.0,5029.754,3.38,3.38,28983.7
2023-05-20,nigeria,nigeria_location1,nasa_power,5220.0,4628.967,12.77,12.77,349320.01
2023-05-20,nigeria,nigeria_location1,nasa_power,5220.0,5811.69,-10.18,10.18,350097.06
2023-05-21,nigeria,nigeria_location1,nasa_power,4730.0,4529.091,4.44,4.44,40364.43
2023-05-21,nigeria,nigeria_location1,nasa_power,4730.0,5765.194,-17.96,17.96,1071626.62
2023-05-22,nigeria,nigeria_location1,nasa_power,4860.0,3469.138,40.09,40.09,1934497.1
2023-05-22,nigeria,nigeria_location1,nasa_power,4860.0,4129.427,17.69,17.69,533736.91
2023-05-23,nigeria,nigeria_location1,nasa_power,5050.0,3646.293,38.5,38.5,1970393.34
2023-05-23,nigeria,nigeria_location1,nasa_power,5050.0,6043.763,-16.44,16.44,987564.9
2023-05-24,nigeria,nigeria_location1,nasa_power,3500.0,3047.523,14.85,14.85,204735.44
2023-05-24,nigeria,nigeria_location1,nasa_power,3500.0,4049.677,-13.57,13.57,302144.8
2023-05-25,nigeria,nigeria_location1,nasa_power,4640.0,4283.355,8.33,8.33,127195.66
2023-05-25,nigeria,nigeria_location1,nasa_power,4640.0,6842.687,-32.19,32.19,4851830.02
2023-05-26,nigeria,nigeria_location1,nasa_power,5240.0,5238.29,0.03,0.03,2.92
2023-05-26,nigeria,nigeria_location1,nasa_power,5240.0,5309.997,-1.32,1.32,4899.58
2023-05-27,nigeria,nigeria_location1,nasa_power,4390.0,3851.953,13.97,13.97,289494.57
2023-05-27,nigeria,nigeria_location1,nasa_power,4390.0,2849.815,54.05,54.05,2372169.83
2023-05-28,nigeria,nigeria_location1,nasa_power,6250.0,5886.446,6.18,6.18,132171.51
2023-05-28,nigeria,nigeria_location1,nasa_power,6250.0,5629.841,11.02,11.02,384597.19
2023-05-29,nigeria,nigeria_location1,nasa_power,3920.0,3967.542,-1.2,1.2,2260.24
2023-05-29,nigeria,nigeria_location1,nasa_power,3920.0,2661.654,47.28,47.28,1583434.66
2023-05-30,nigeria,nigeria_location1,nasa_power,5930.0,5489.356,8.03,8.03,194167.13
2023-05-30,nigeria,nigeria_location1,nasa_power,5930.0,6627.299,-10.52,10.52,486225.9
2023-05-31,nigeria,nigeria_location1,nasa_power,5000.0,4430.993,12.84,12.84,323768.97
2023-05-31,nigeria,nigeria_location1,nasa_power,5000.0,3913.996,27.75,27.75,1179404.69
2023-06-01,nigeria,nigeria_location1,nasa_power,5770.0,5724.081,0.8,0.8,2108.55
2023-06-01,nigeria,nigeria_location1,nasa_power,5770.0,7284.01,-20.79,20.79,2292226.28
2023-06-02,nigeria,nigeria_location1,nasa_power,5780.0,4768.074,21.22,21.22,1023994.23
2023-06-02,nigeria,nigeria_location1,nasa_power,5780.0,6382.2,-9.44,9.44,362644.84
2023-06-03,nigeria,nigeria_location1,nasa_power,4050.0,2936.28,37.93,37.93,1240372.24
2023-06-03,nigeria,nigeria_location1,nasa_power,4050.0,3044.265,33.04,33.04,1011502.89
2023-06-04,nigeria,nigeria_location1,nasa_power,5780.0,5257.187,9.94,9.94,273333.43
2023-06-04,nigeria,nigeria_location1,nasa_power,5780.0,6865.119,-15.81,15.81,1177483.24
2023-06-05,nigeria,nigeria_location1,nasa_power,5790.0,4980.481,16.25,16.25,655321.01
2023-06-05,nigeria,nigeria_location1,nasa_power,5790.0,5915.222,-2.12,2.12,15680.55
2023-06-06,nigeria,nigeria_location1,nasa_power,4430.0,4564.797,-2.95,2.95,18170.23
2023-06-06,nigeria,nigeria_location1,nasa_power,4430.0,4707.313,-5.89,5.89,76902.5
2023-06-07,nigeria,nigeria_location1,nasa_power,2010.0,1483.859,35.46,35.46,276824.35
2023-06-07,nigeria,nigeria_location1,nasa_power,2010.0,2633.651,-23.68,23.68,388940.57
2023-06-08,nigeria,nigeria_location1,nasa_power,4730.0,3798.322,24.53,24.53,868023.9
2023-06-08,nigeria,nigeria_location1,nasa_power,4730.0,2044.715,131.33,131.33,7210755.53
2023-06-09,nigeria,nigeria_location1,nasa_power,4990.0,4244.2,17.57,17.57,556217.64
2023-06-09,nigeria,nigeria_location1,nasa_power,4990.0,4742.227,5.22,5.22,61391.46
2023-06-10,nigeria,nigeria_location1,nasa_power,3160.0,4455.507,-29.08,29.08,1678338.39
2023-06-10,nigeria,nigeria_location1,nasa_power,3160.0,3061.101,3.23,3.23,9781.01
2023-06-11,nigeria,nigeria_location1,nasa_power,2810.0,2856.122,-1.61,1.61,2127.24
2023-06-11,nigeria,nigeria_location1,nasa_power,2810.0,5370.357,-47.68,47.68,6555427.97
2023-06-12,nigeria,nigeria_location1,nasa_power,5330.0,6174.481,-13.68,13.68,713148.16
2023-06-12,nigeria,nigeria_location1,nasa_power,5330.0,2984.157,78.61,78.61,5502979.38
2023-06-13,nigeria,nigeria_location1,nasa_power,5000.0,3909.714,27.89,27.89,1188723.56
2023-06-13,nigeria,nigeria_location1,nasa_power,5000.0,5460.363,-8.43,8.43,211934.09
2023-06-14,nigeria,nigeria_location1,nasa_power,5510.0,4401.373,25.19,25.19,1229053.83
2023-06-14,nigeria,nigeria_location1,nasa_power,5510.0,4245.806,29.78,29.78,1598186.47
2023-06-15,nigeria,nigeria_location1,nasa_power,5120.0,3318.005,54.31,54.31,3247185.98
2023-06-15,nigeria,nigeria_location1,nasa_power,5120.0,3538.765,44.68,44.68,2500304.13
2023-06-16,nigeria,nigeria_location1,nasa_power,5330.0,5179.275,2.91,2.91,22718.03
2023-06-16,nigeria,nigeria_location1,nasa_power,5330.0,5717.499,-6.78,6.78,150155.48
2023-06-17,nigeria,nigeria_location1,nasa_power,5380.0,4425.643,21.56,21.56,910797.28
2023-06-17,nigeria,nigeria_location1,nasa_power,5380.0,1918.065,180.49,180.49,11984993.94
2023-06-18,nigeria,nigeria_location1,nasa_power,3990.0,3115.478,28.07,28.07,764788.73
2023-06-18,nigeria,nigeria_location1,nasa_power,3990.0,2858.29,39.59,39.59,1280767.52
2023-06-19,nigeria,nigeria_location1,nasa_power,4520.0,3032.2,49.07,49.07,2213548.84
2023-06-19,nigeria,nigeria_location1,nasa_power,4520.0,6377.299,-29.12,29.12,3449559.58
2023-06-20,nigeria,nigeria_location1,nasa_power,4160.0,3857.523,7.84,7.84,91492.34
2023-06-20,nigeria,nigeria_location1,nasa_power,4160.0,3193.598,30.26,30.26,933932.83
2023-06-21,nigeria,nigeria_location1,nasa_power,4040.0,3093.359,30.6,30.6,896129.18
2023-06-21,nigeria,nigeria_location1,nasa_power,4040.0,3943.25,2.45,2.45,9360.56
2023-06-22,nigeria,nigeria_location1,nasa_power,5210.0,5523.033,-5.67,5.67,97989.66
2023-06-22,nigeria,nigeria_location1,nasa_power,5210.0,4889.913,6.55,6.55,102455.69
2023-06-23,nigeria,nigeria_location1,nasa_power,2370.0,4541.627,-47.82,47.82,4715963.83
2023-06-24,nigeria,nigeria_location1,nasa_power,3110.0,2372.672,31.08,31.08,543652.58
2023-06-24,nigeria,nigeria_location1,nasa_power,3110.0,3411.661,-8.84,8.84,90999.36
2023-06-25,nigeria,nigeria_location1,nasa_power,4460.0,3199.094,39.41,39.41,1589883.94
2023-06-25,nigeria,nigeria_location1,nasa_power,4460.0,2151.171,107.33,107.33,5330691.35
2023-06-26,nigeria,nigeria_location1,nasa_power,5800.0,5569.333,4.14,4.14,53207.26
2023-06-26,nigeria,nigeria_location1,nasa_power,5800.0,3860.089,50.26,50.26,3763254.69
2023-06-27,nigeria,nigeria_location1,nasa_power,4580.0,3013.078,52.0,52.0,2455244.55
2023-06-27,nigeria,nigeria_location1,nasa_power,4580.0,1596.428,186.89,186.89,8901701.88
2023-06-28,nigeria,nigeria_location1,nasa_power,5120.0,3345.898,53.02,53.02,3147437.91
2023-06-28,nigeria,nigeria_location1,nasa_power,5120.0,3169.418,61.54,61.54,3804770.14
2023-06-29,nigeria,nigeria_location1,nasa_power,4720.0,4475.725,5.46,5.46,59670.28
2023-06-29,nigeria,nigeria_location1,nasa_power,4720.0,3969.781,18.9,18.9,562828.55
2023-06-30,nigeria,nigeria_location1,nasa_power,5550.0,4498.653,23.37,23.37,1105330.51
2023-06-30,nigeria,nigeria_location1,nasa_power,5550.0,4174.526,32.95,32.95,1891928.72
2023-07-01,nigeria,nigeria_location1,nasa_power,5220.0,4301.989,21.34,21.34,842744.2
2023-07-01,nigeria,nigeria_location1,nasa_power,5220.0,4542.065,14.93,14.93,459595.86
2023-07-02,nigeria,nigeria_location1,nasa_power,4050.0,3759.307,7.73,7.73,84502.42
2023-07-02,nigeria,nigeria_location1,nasa_power,4050.0,4611.308,-12.17,12.17,315066.67
2023-07-03,nigeria,nigeria_location1,nasa_power,5020.0,5030.52,-0.21,0.21,110.67
2023-07-03,nigeria,nigeria_location1,nasa_power,5020.0,4567.901,9.9,9.9,204393.51
2023-07-04,nigeria,nigeria_location1,nasa_power,3990.0,3834.364,4.06,4.06,24222.56
2023-07-04,nigeria,nigeria_location1,nasa_power,3990.0,4388.652,-9.08,9.08,158923.42
2023-07-05,nigeria,nigeria_location1,nasa_power,5300.0,5163.764,2.64,2.64,18560.25
2023-07-05,nigeria,nigeria_location1,nasa_power,5300.0,2522.139,110.14,110.14,7716511.74
2023-07-06,nigeria,nigeria_location1,nasa_power,5350.0,4489.155,19.18,19.18,741054.11
2023-07-06,nigeria,nigeria_location1,nasa_power,5350.0,5079.407,5.33,5.33,73220.57
2023-07-07,nigeria,nigeria_location1,nasa_power,4830.0,4787.331,0.89,0.89,1820.64
2023-07-07,nigeria,nigeria_location1,nasa_power,4830.0,4391.066,10.0,10.0,192663.06
2023-07-08,nigeria,nigeria_location1,nasa_power,5270.0,4783.4,10.17,10.17,236779.56
2023-07-08,nigeria,nigeria_location1,nasa_power,5270.0,2858.471,84.36,84.36,5815472.12
2023-07-09,nigeria,nigeria_location1,nasa_power,5610.0,5479.722,2.38,2.38,16972.36
2023-07-09,nigeria,nigeria_location1,nasa_power,5610.0,5189.914,8.09,8.09,176472.25
2023-07-10,nigeria,nigeria_location1,nasa_power,5130.0,5379.303,-4.63,4.63,62151.99
2023-07-10,nigeria,nigeria_location1,nasa_power,5130.0,7987.129,-35.77,35.77,8163186.12
2023-07-11,nigeria,nigeria_location1,nasa_power,5260.0,4435.538,18.59,18.59,679737.59
2023-07-11,nigeria,nigeria_location1,nasa_power,5260.0,3314.799,58.68,58.68,3783806.93
2023-07-12,nigeria,nigeria_location1,nasa_power,5470.0,5386.515,1.55,1.55,6969.75
2023-07-12,nigeria,nigeria_location1,nasa_power,5470.0,4736.543,15.49,15.49,537959.17
2023-07-13,nigeria,nigeria_location1,nasa_power,5380.0,4258.04,26.35,26.35,1258794.24
2023-07-13,nigeria,nigeria_location1,nasa_power,5380.0,3628.47,48.27,48.27,3067857.34
2023-07-14,nigeria,nigeria_location1,nasa_power,4090.0,3917.495,4.4,4.4,29757.98
2023-07-14,nigeria,nigeria_location1,nasa_power,4090.0,3898.226,4.92,4.92,36777.27
2023-07-15,nigeria,nigeria_location1,nasa_power,5760.0,5091.806,13.12,13.12,446483.22
2023-07-15,nigeria,nigeria_location1,nasa_power,5760.0,4286.93,34.36,34.36,2169935.22
2023-07-16,nigeria,nigeria_location1,nasa_power,3870.0,2638.519,46.67,46.67,1516545.45
2023-07-16,nigeria,nigeria_location1,nasa_power,3870.0,4406.072,-12.17,12.17,287373.19
2023-07-17,nigeria,nigeria_location1,nasa_power,6050.0,5032.058,20.23,20.23,1036205.92
2023-07-17,nigeria,nigeria_location1,nasa_power,6050.0,5037.239,20.11,20.11,1025684.84
2023-07-18,nigeria,nigeria_location1,nasa_power,4270.0,3297.177,29.5,29.5,946384.59
2023-07-18,nigeria,nigeria_location1,nasa_power,4270.0,3749.85,13.87,13.87,270556.02
2023-07-19,nigeria,nigeria_location1,nasa_power,5470.0,4688.361,16.67,16.67,610959.53
2023-07-19,nigeria,nigeria_location1,nasa_power,5470.0,4696.81,16.46,16.46,597822.78
2023-07-20,nigeria,nigeria_location1,nasa_power,5190.0,5620.789,-7.66,7.66,185579.16
2023-07-20,nigeria,nigeria_location1,nasa_power,5190.0,4532.459,14.51,14.51,432360.17
2023-07-21,nigeria,nigeria_location1,nasa_power,3540.0,5359.977,-33.95,33.95,3312316.28
