datetime,location,estimator_x,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT,Observation period,ghi_extra_cams,ghi_clear_cams,bhi_clear_cams,dhi_clear_cams,dni_clear_cams,ghi_cams,bhi_cams,dhi_cams,dni_cams,Reliability,estimator_y,kt_cams,latitude,longitude,day_of_year,Month,altitude,dayofyear_sin,dayofyear_cos
2021-12-01,Iganga G SS,nasa_power,5.3,2.93,2.54,9.0,23.71,70.4,88.5,1.34,0.14,94.55,3.52,9.42,0.53,0.06,0.4,4.7,0.31,2.28,80.92,246.68,1.03,0.15,5.11,0.59,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.866684600000001,7.0571216,5.448176800000001,1.6089446000000003,7.874435099999999,5.6784761,3.0932019,2.5852741999999997,4.0468105,0.9851,cams,0.8046447860555499,0.58487,33.4567,335,12,1118.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Jinja A,nasa_power,5.3,2.93,2.54,9.0,23.07,73.8,88.49,1.18,0.14,94.55,3.52,7.2,1.43,0.39,0.42,4.7,1.99,1.99,82.16,246.39,1.03,0.15,4.47,0.66,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8815635,7.0555327,5.4686309,1.5869015999999996,7.917018100000001,5.6636758,2.4785266000000004,3.1851489,3.4903271,0.9847,cams,0.8027283042710581,0.45047,33.19557,335,12,1174.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kabale S,nasa_power,4.85,2.48,2.67,8.88,23.46,70.62,88.43,1.32,0.27,73.93,4.13,11.13,0.75,0.53,-0.04,2.83,2.69,1.49,77.3,245.57,1.03,0.13,3.76,0.66,0.5,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.7919385,7.2229141,5.985086900000001,1.2378268000000001,8.8644131,5.0418022,3.0158232,2.0259785999999997,4.4889472999999995,0.9858,cams,0.6980288191437858,1.2542,29.9919,335,12,1090.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kabulasokea,nasa_power,5.69,2.43,3.62,8.89,20.91,83.45,87.99,1.12,0.2,86.69,3.66,7.51,3.24,0.06,0.09,2.91,0.32,1.07,82.74,246.9,1.03,0.16,3.34,0.69,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.913944299999999,7.2275669,5.8278208000000005,1.3997463,8.5430186,5.615229,2.7666624,2.8485666999999997,3.4949233,0.9889,cams,0.7769183015102911,0.15583,31.81268,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kalangala HQ,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8956816,7.152234900000001,5.6529799999999994,1.4992549,8.276584000000001,4.370423300000001,2.1286829,2.2417404999999997,2.8559726999999997,0.9847,cams,0.6110570138013783,0.32208,32.29123,335,12,1230.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kalongo SS,nasa_power,6.13,2.21,5.22,9.06,23.19,72.15,89.04,1.24,0.2,70.66,3.38,10.62,0.27,0.08,0.71,4.89,0.42,1.41,80.56,247.16,1.04,0.15,3.57,0.51,0.63,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.7973662,7.1539247999999995,5.8195884,1.3343364,8.617280300000001,6.717334,4.8433452,1.8739888999999998,6.4952510000000006,0.9854,cams,0.9389718494105502,1.20684,32.73557,335,12,1062.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kasese S,nasa_power,5.37,2.46,3.38,8.75,21.31,79.49,86.54,1.7,0.27,87.68,3.63,9.29,2.25,0.06,-0.59,2.81,0.32,1.81,78.99,246.53,1.02,0.15,4.83,0.68,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.9102588,7.2490767,5.8663428,1.3827338999999998,8.6170312,6.7442295,5.0427783,1.701451,6.764073700000001,0.9844,cams,0.9303570342965195,0.18919,30.10059,335,12,978.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kazwama HC,nasa_power,6.13,2.21,5.22,9.06,25.4,61.51,89.31,2.63,0.2,70.66,3.38,11.2,0.19,0.05,0.51,4.89,0.27,0.32,76.01,247.34,1.03,0.15,2.46,0.45,0.63,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.783249,7.1667891,5.881076200000001,1.2857131,8.7272734,6.3061152,4.2430396,2.0630754000000002,5.730874,0.9858,cams,0.8799080190597488,1.332253,32.65002,335,12,1062.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kibaale CAI,nasa_power,5.69,2.43,3.62,8.89,23.13,70.46,88.17,1.77,0.2,86.69,3.66,12.52,0.22,0.07,0.37,2.91,0.37,1.11,79.49,246.7,1.03,0.16,3.52,0.59,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.845080099999999,7.2550977,5.962269,1.2928290999999998,8.8021396,5.8933647,4.0447136,1.8486514,5.1353574,0.9847,cams,0.8123067315826774,0.77946,31.34539,335,12,1314.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kibanda H,nasa_power,5.69,2.43,3.62,8.89,23.13,70.46,88.17,1.77,0.2,86.69,3.66,12.52,0.22,0.07,0.37,2.91,0.37,1.11,79.49,246.7,1.03,0.16,3.52,0.59,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8361611,7.2696016,6.0050591,1.2645426,8.8875654,6.0877871,4.156525899999999,1.9312612,5.165451200000001,0.9847,cams,0.8374306371892513,0.85967,31.36607,335,12,1286.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kisasi PS,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8897061,7.117036600000001,5.589218799999999,1.5278177000000002,8.166877900000001,4.0085564,1.1865145,2.8220419999999997,2.0462484,0.9847,cams,0.5632339167681109,0.376389,32.59785,335,12,1174.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kitgum Met,nasa_power,6.24,1.97,5.73,8.89,25.72,51.71,89.2,2.79,0.22,37.15,3.06,13.74,0.0,0.05,-0.37,3.34,0.24,0.51,77.65,247.3,1.03,0.14,2.63,0.38,0.66,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.558415,7.0690801,5.914917999999999,1.1541619,8.940521500000001,6.820621600000001,5.5461338,1.274488,8.185394,0.9826,cams,0.9648527819058099,3.28747,32.88681,335,12,950.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Koboko HQ,nasa_power,5.8,2.11,4.64,8.95,26.52,60.75,90.88,1.8,0.29,70.48,3.52,12.1,0.01,0.06,-0.5,3.09,0.31,0.8,77.52,246.72,1.05,0.13,3.55,0.49,0.61,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.5445498,7.1255098,6.0137612,1.1117483,9.1529922,6.9725967,5.6248481,1.3477485,8.7068428,0.983,cams,0.9785400477591092,3.40472,30.9596,335,12,1146.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Koome HQ,nasa_power,5.02,2.66,2.05,8.98,22.82,74.01,88.32,1.48,0.2,91.74,3.55,2.65,3.96,0.03,-0.06,4.73,0.14,0.53,81.93,246.43,1.03,0.16,2.6,0.81,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.9221934,7.0939673,5.7117881,1.3821792,8.346123,4.165371100000001,1.1591637000000001,3.0062073000000002,1.7241250999999997,0.9844,cams,0.5871708909625226,0.08057,32.73332,335,12,1146.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kyambogo,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8920391,7.126602500000001,5.6002471,1.5263551,8.181645499999998,4.4562764,1.6227680999999998,2.8335083,2.5919412000000004,0.9847,cams,0.6253016637310695,0.355103,32.62917,335,12,1174.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kyembogo A,nasa_power,5.37,2.46,3.38,8.75,21.08,80.37,86.57,1.42,0.27,87.68,3.63,9.5,0.93,0.07,-0.12,2.81,0.37,1.97,78.55,246.44,1.02,0.15,4.61,0.62,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.854588900000001,7.315882300000001,6.0317515,1.2841309,8.8939805,5.3267690000000005,2.576677,2.7500923,3.6411921,0.9851,cams,0.7281102649778824,0.69355,30.33222,335,12,1538.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Kyenjojo H,nasa_power,5.37,2.46,3.38,8.75,21.08,80.37,86.57,1.42,0.27,87.68,3.63,9.5,0.93,0.07,-0.12,2.81,0.37,1.97,78.55,246.44,1.02,0.15,4.61,0.62,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8630586,7.2759038,5.952132300000001,1.3237714,8.7468936,6.0624263,3.9588232,2.1036033,5.3218447,0.9851,cams,0.8332196888034721,0.61717,30.63842,335,12,1342.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Lira M,nasa_power,6.44,1.94,6.01,8.93,26.35,45.79,89.23,3.48,0.22,47.6,3.12,14.68,0.01,0.05,-0.62,3.23,0.27,0.37,74.83,247.62,1.03,0.15,2.16,0.34,0.67,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.6736836,7.127079600000001,5.8852476,1.2418322000000002,8.7583623,6.7030239,5.1770103,1.5260139,7.073819800000001,0.9868,cams,0.9405007767838034,2.29519,32.92137,335,12,1118.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Lwebitakuli,nasa_power,5.69,2.43,3.62,8.89,21.15,80.48,87.09,1.35,0.2,86.69,3.66,9.99,0.67,0.07,0.16,2.91,0.38,1.6,81.45,246.63,1.02,0.16,3.83,0.58,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.902929700000001,7.2399175,5.8789033,1.3610143000000001,8.6069072,5.2154463,2.6880015,2.5274446,3.2530869000000004,0.9844,cams,0.7203737197281599,0.25623,31.3525,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Makerere S,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8944238,7.1386147,5.6320488,1.5065657000000001,8.236819299999999,3.6927273000000005,1.1500696000000001,2.5426577000000004,1.9553552999999997,0.9847,cams,0.5172890616998842,0.333542,32.56863,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Masindi HQ,nasa_power,5.89,2.17,4.68,9.44,24.75,64.38,89.14,2.17,0.2,69.36,3.73,14.38,0.26,0.07,0.55,3.0,0.36,0.29,75.57,246.98,1.04,0.13,2.47,0.47,0.6,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.7432744,7.180991700000001,5.9682217,1.2127701,8.940832,5.3735669,3.0293782,2.3441889999999996,4.5298535,0.9809,cams,0.7483042906176872,1.68575,31.71826,335,12,1146.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Masindi Water,nasa_power,5.89,2.17,4.68,9.44,24.75,64.38,89.14,2.17,0.2,69.36,3.73,14.38,0.26,0.07,0.55,3.0,0.36,0.29,75.57,246.98,1.04,0.13,2.47,0.47,0.6,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.7433418,7.1772886,5.9602593,1.2170297,8.927217800000001,5.3711728999999995,3.025687,2.3454858,4.5234624000000005,0.9809,cams,0.7483568237732561,1.685136,31.70617,335,12,1146.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Mateete SC,nasa_power,5.69,2.43,3.62,8.89,20.66,84.96,87.29,1.19,0.2,86.69,3.66,8.96,2.54,0.07,-0.03,2.91,0.37,1.46,82.31,247.08,1.03,0.16,4.1,0.68,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.9042998,7.2589302,5.9007778,1.3581523,8.6530947,5.3545088,3.2075527000000004,2.1469560999999997,3.7945142,0.9844,cams,0.7376443432394486,0.2434,31.48119,335,12,1230.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Mbarara S,nasa_power,5.37,2.46,3.38,8.75,21.08,80.37,86.57,1.42,0.27,87.68,3.63,9.5,0.93,0.07,-0.12,2.81,0.37,1.97,78.55,246.44,1.02,0.15,4.61,0.62,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8643721,7.242545899999999,5.8964805,1.3460649,8.649231400000001,6.0236562000000005,3.9067217,2.1169346,5.0835762,0.9851,cams,0.8317042491922628,0.60528,30.67316,335,12,1314.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Mengo SS,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8959473,7.1410229,5.6370884,1.5039347,8.2443555,3.7315034000000002,1.1522455,2.5792577999999997,1.8424015,0.9847,cams,0.5225446623340194,0.319691,32.56168,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Mityana SS,nasa_power,5.02,2.66,2.05,8.98,21.15,80.81,87.7,1.14,0.2,91.74,3.55,8.62,0.74,0.07,0.42,4.73,0.38,1.4,82.54,246.69,1.03,0.16,3.34,0.67,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8895811,7.209032199999999,5.778166000000001,1.4308661999999999,8.4860498,4.7592578,2.0549304000000004,2.7043271,2.6767046,0.9851,cams,0.6601798504936628,0.377506,32.03904,335,12,1230.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Mubende H,nasa_power,5.69,2.43,3.62,8.89,21.15,80.48,87.09,1.35,0.2,86.69,3.66,9.99,0.67,0.07,0.16,2.91,0.38,1.6,81.45,246.63,1.02,0.16,3.83,0.58,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8690605,7.273310099999999,5.9606318,1.3126785,8.776012699999999,5.8201841000000005,3.8396343000000006,1.9805499,4.7544106,0.9847,cams,0.8002111858258321,0.56302,31.39055,335,12,1286.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Nakabale,nasa_power,5.3,2.93,2.54,9.0,24.32,67.8,89.12,1.15,0.14,94.55,3.52,12.06,0.2,0.07,0.72,4.7,0.34,1.07,78.9,247.27,1.04,0.15,3.56,0.51,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8481494,7.0138174,5.369752,1.6440652999999998,7.7799766,5.2384287,2.607459,2.6309697,3.5379905,0.9854,cams,0.7468726944616494,0.7517,33.26807,335,12,1090.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Nakaseke,nasa_power,5.02,2.66,2.05,8.98,23.19,72.15,89.04,1.24,0.2,91.74,3.55,10.62,0.27,0.08,0.71,4.73,0.42,1.41,80.56,247.16,1.04,0.16,3.57,0.51,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.839575199999999,7.130930200000001,5.6936167,1.4373134,8.3876699,5.4011533,2.9464211000000002,2.4547322,3.8653766999999997,0.9854,cams,0.7574261910458749,0.82875,32.24802,335,12,1090.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Nakivubo,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8972236,7.105304199999999,5.573396,1.5319083,8.134026899999999,3.7122012,1.138304,2.5738971999999998,1.815598,0.9847,cams,0.5224549288121965,0.308052,32.57536,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Ndejje ss,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8638145,7.1317549,5.6363931,1.4953618,8.2690361,5.1787896,2.3297869,2.8490024,3.0340868999999997,0.9851,cams,0.7261592234472332,0.6106,32.47527,335,12,1174.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Ngoma SS,nasa_power,6.13,2.21,5.22,9.06,23.1,71.53,88.64,1.56,0.2,70.66,3.38,11.29,0.23,0.07,0.75,4.89,0.37,0.7,81.15,246.87,1.04,0.15,2.85,0.52,0.63,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.799662099999999,7.2007056,5.9630098,1.2376956000000001,8.8806484,6.4062909999999995,4.6317070000000005,1.7745840000000002,5.8185029,0.9802,cams,0.8896754506947208,1.18624,32.02033,335,12,1062.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Ntusi H,nasa_power,5.69,2.43,3.62,8.89,20.66,84.96,87.29,1.19,0.2,86.69,3.66,8.96,2.54,0.07,-0.03,2.91,0.37,1.46,82.31,247.08,1.03,0.16,4.1,0.68,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.925708,7.291390599999999,5.9663115,1.3250787,8.747123,5.5289531,2.8186562,2.7102970999999996,3.923584,0.9844,cams,0.7582851342513458,0.048151,31.21594,335,12,1258.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Perfect IP,nasa_power,5.69,2.43,3.62,8.89,21.15,80.48,87.09,1.35,0.2,86.69,3.66,9.99,0.67,0.07,0.16,2.91,0.38,1.6,81.45,246.63,1.02,0.16,3.83,0.58,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.849935499999999,7.225059600000001,5.9114917,1.313568,8.7022119,5.5862788,3.4618489,2.1244302,4.2172495,0.9851,cams,0.7731809990882289,0.735174,31.25067,335,12,1258.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Rakai HQ,nasa_power,5.69,2.43,3.62,8.89,21.15,80.48,87.09,1.35,0.2,86.69,3.66,9.99,0.67,0.07,0.16,2.91,0.38,1.6,81.45,246.63,1.02,0.16,3.83,0.58,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8530625,7.306396999999999,6.0409595,1.265437,8.9342451,5.853604000000001,3.9667130999999998,1.8868907,4.9533872,0.9847,cams,0.8011615027215194,0.70757,31.40214,335,12,1342.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Sembabule,nasa_power,5.69,2.43,3.62,8.89,20.66,84.96,87.29,1.19,0.2,86.69,3.66,8.96,2.54,0.07,-0.03,2.91,0.37,1.46,82.31,247.08,1.03,0.16,4.1,0.68,0.58,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.92125,7.249522000000001,5.8811904,1.3683314,8.611542,5.1081123,2.3647606999999997,2.7433516,3.0635122,0.9844,cams,0.7046136697012575,0.08901,31.45802,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Semuto,nasa_power,5.02,2.66,2.05,8.98,21.89,78.88,88.4,0.95,0.2,91.74,3.55,8.06,1.19,0.2,0.44,4.73,1.02,1.51,82.71,246.59,1.03,0.16,3.53,0.74,0.51,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8626504,7.1234048,5.6287427,1.4946621,8.2593496,5.0314946,2.3397153,2.6917795,3.2473359,0.9851,cams,0.7063328199458776,0.6212,32.36956,335,12,1202.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Soroti Meta,nasa_power,6.37,2.15,5.86,8.98,26.0,51.66,89.11,2.34,0.14,61.48,3.32,13.74,0.14,0.06,-0.52,4.86,0.28,0.47,76.18,247.6,1.03,0.16,2.33,0.37,0.65,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.7388535,7.188362799999999,5.9078008,1.2805617999999999,8.7183643,6.7825327,4.921436,1.8610966,6.659599099999999,0.9865,cams,0.9435434588805118,1.72469,33.622,335,12,1090.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Tororo HQa,nasa_power,5.98,2.77,4.39,8.45,22.61,68.38,86.74,1.8,0.14,89.4,3.17,10.96,0.11,0.14,-0.62,4.68,0.73,1.89,79.44,246.32,1.01,0.16,4.48,0.53,0.61,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.854206099999999,7.2760732,5.937875,1.3381982000000001,8.7024072,6.1749097,3.1994341,2.9754756,4.7256562,0.9851,cams,0.8486596451503539,0.6978,34.17151,335,12,1230.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Wadelai M,nasa_power,6.48,1.92,6.4,9.35,26.39,62.32,90.59,1.42,0.22,49.04,3.63,10.92,0.17,0.08,-0.23,3.1,0.42,1.32,76.49,247.41,1.05,0.15,4.33,0.61,0.67,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.6239141,7.058166000000001,5.8898931,1.1682728,8.9074707,7.058166000000001,5.8898931,1.1682728,8.9074707,0.9819,cams,1.0,2.72595,31.39115,335,12,642.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Wanyange GS,nasa_power,5.3,2.93,2.54,9.0,23.07,73.8,88.49,1.18,0.14,94.55,3.52,7.2,1.43,0.39,0.42,4.7,1.99,1.99,82.16,246.39,1.03,0.15,4.47,0.66,0.54,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.8779277,7.1162602999999995,5.5757886,1.5404717,8.0990815,5.617047400000001,2.6069364999999998,3.0101111,3.5140626999999993,0.9847,cams,0.7893257361594826,0.483497,33.24372,335,12,1174.0,-0.49377555015997737,0.8695893893466109
2021-12-01,Yumbe HQ,nasa_power,6.51,1.87,6.48,9.22,26.52,60.75,90.88,1.8,0.22,43.72,3.61,12.1,0.01,0.06,-0.5,3.2,0.31,0.8,77.52,246.72,1.05,0.16,3.55,0.49,0.68,2021-12-01T00:00:00.0/2021-12-02T00:00:00.0,9.5388271,7.0306069,5.8758013,1.1548056999999998,8.9155684,6.9613726,5.730747999999999,1.2306246,8.6694424,0.983,cams,0.9901524433118284,3.4535,31.25125,335,12,894.0,-0.49377555015997737,0.8695893893466109
2021-12-02,Aii-vu,nasa_power,6.45,1.89,6.29,9.02,26.13,57.91,91.41,1.43,0.2,57.39,3.0,13.15,0.0,0.06,-0.28,3.2,0.31,1.12,73.94,249.05,1.06,0.16,3.89,0.5,0.68,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.5636865,7.0244033,5.7376782,1.2867253,8.6231318,6.336830099999999,4.744022,1.592808,6.6761299,0.983,cams,0.902116497211941,3.159782,31.01098,336,12,950.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Arua Ad,nasa_power,5.48,2.6,3.38,8.77,22.53,71.35,88.24,1.68,0.23,75.21,2.99,9.72,0.0,0.07,-0.03,3.09,0.35,1.99,76.9,247.79,1.03,0.14,5.04,0.71,0.58,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.5769541,7.0873677,5.8393125,1.2480552,8.796012699999999,6.326536600000002,4.628663599999999,1.6978726999999998,6.4976460000000005,0.983,cams,0.8926496927766288,3.04679,30.9135,336,12,1202.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Bugema U,nasa_power,5.49,2.07,4.26,8.83,22.31,75.27,88.37,1.36,0.21,71.57,3.57,9.52,0.11,0.2,0.67,4.74,1.02,2.51,82.25,247.73,1.03,0.17,5.03,0.72,0.56,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.8604326,6.974924800000001,5.2148516,1.7600727999999999,7.6746523,4.2458677,2.125937,2.1199304000000003,3.1814138,0.9847,cams,0.608733114943404,0.5715,32.64165,336,12,1146.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Bukalasa AC,nasa_power,5.49,2.07,4.26,8.83,22.31,75.27,88.37,1.36,0.21,71.57,3.57,9.52,0.11,0.2,0.67,4.74,1.02,2.51,82.25,247.73,1.03,0.17,5.03,0.72,0.56,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.8446777,6.9799771,5.2587954,1.7211815000000001,7.7185820000000005,5.2110063,3.0430387999999997,2.1679673,4.4822119,0.9851,cams,0.7465649564953444,0.712526,32.51243,336,12,1146.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Bukasa SS,nasa_power,5.49,2.07,4.26,8.83,22.31,75.27,88.37,1.36,0.21,71.57,3.57,9.52,0.11,0.2,0.67,4.74,1.02,2.51,82.25,247.73,1.03,0.17,5.03,0.72,0.56,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.8734092,6.9674771,5.1737769,1.7937001000000001,7.628176300000001,3.8232622000000003,1.8459435000000004,1.9773186999999999,3.2483530000000003,0.9851,cams,0.5487297834104112,0.45427,32.49455,336,12,1174.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Bulindi,nasa_power,6.37,1.77,6.22,9.41,26.16,57.13,89.89,2.12,0.21,50.74,3.77,13.56,0.02,0.07,-0.09,3.0,0.33,0.36,76.19,249.7,1.04,0.11,2.25,0.41,0.65,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.7560059,7.0813652000000005,5.6861919,1.3951733,8.3905264,6.7901523,5.3966401,1.3935122,7.560366200000001,0.9806,cams,0.958876164161114,1.498891,31.49754,336,12,1174.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Busitema UN,nasa_power,6.0,1.93,5.3,8.41,23.65,62.67,88.97,1.61,0.16,65.34,3.16,14.99,0.02,0.07,1.03,4.68,0.34,1.9,80.36,248.58,1.04,0.15,4.62,0.49,0.61,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.8397471,7.1575991,5.675123999999999,1.482475,8.287044900000001,7.1013364,5.5841597,1.5171769,7.9758906000000005,0.9851,cams,0.9921394451946883,0.756919,34.04617,336,12,1146.0,-0.4787338401157883,0.8779600847008883
2021-12-02,Busoga C,nasa_power,5.91,2.13,4.93,8.97,22.85,71.79,88.46,1.74,0.16,69.14,3.59,8.96,0.15,0.39,0.98,4.7,1.99,2.59,82.26,247.75,1.03,0.16,5.35,0.64,0.6,2021-12-02T00:00:00.0/2021-12-03T00:00:00.0,9.8684131,7.143863800000001,5.6390766999999995,1.5047869,8.3345068,5.9411748,3.4081721,2.5330029,5.2453788999999995,0.9851,cams,0.8316472662874674,0.499446,33.2634,336,12,1174.0,-0.4787338401157883,0.8779600847008883
