air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,cape,snowfall_rate,wind_gust,period_end,period
17,0.31,-126,111,882,687,812,0,10.9,111,882,687,812,9.1,0,67,1039,0,0,0,0,151,157,0.3,0.2,49,0,0,3,2024-03-12T08:00:00+00:00,PT60M
19,0.31,-143,113,935,830,978,0,10.6,113,935,830,978,8.7,0,57.9,1038.7,0,0,0,0,130,127,0.9,0.8,40,0,0,3.6,2024-03-12T09:00:00+00:00,PT60M
21,0.31,-167,111,965,907,1068,0,10.5,111,965,907,1068,8.2,0,50.7,1038,0,0,0,0,148,133,0.7,0.7,34,0,0,3.8,2024-03-12T10:00:00+00:00,PT60M
23,0.31,167,110,968,910,1071,0,10.4,110,968,910,1071,7.9,0,44.8,1037.3,0,0,0,0,262,69,0.2,0.2,34,0,0,3.7,2024-03-12T11:00:00+00:00,PT60M
24,0.31,144,111,944,836,986,0,9.5,111,944,836,986,7.8,0,40,1036.6,0,0,0,0,358,12,0.7,0.7,40,0,0,3.6,2024-03-12T12:00:00+00:00,PT60M
25,0.31,127,126,858,690,812,0,8.5,126,858,690,812,7.8,0,35.9,1036,0,0,0,0,24,30,1.1,1.1,49,0,0,3.6,2024-03-12T13:00:00+00:00,PT60M
25,0.31,114,117,752,493,582,0,7.8,117,752,493,582,7.9,0,33.2,1035.6,0,0,0,0,39,45,1.4,1.4,60,0,0,3.6,2024-03-12T14:00:00+00:00,PT60M
26,0.31,105,89,566,264,314,0,6.8,89,566,264,314,8,0,30,1035.2,0,0,0,0,49,53,1.7,1.6,72,0,0,3.3,2024-03-12T15:00:00+00:00,PT60M
25,0.31,97,32,162,55,64,0,6,32,162,55,64,8.3,0,29.1,1035,0,0,0,0,48,52,1.8,1.5,85,0,0,2.4,2024-03-12T16:00:00+00:00,PT60M
24,0.31,89,0,0,0,0,0,5.4,0,0,0,0,8.6,0,29.8,1035.1,0,0,0,0,43,43,1.8,1.1,98,0,0,1.3,2024-03-12T17:00:00+00:00,PT60M
23,0.31,81,0,0,0,0,0,6,0,0,0,0,8.8,0,33.5,1035.3,0,0,0,0,34,17,1.6,0.9,111,0,0,1.1,2024-03-12T18:00:00+00:00,PT60M
22,0.31,72,0,0,0,0,0,7.6,0,0,0,0,9,0,39.2,1035.5,0,0,0,0,18,347,1.6,1,124,0,0,1.9,2024-03-12T19:00:00+00:00,PT60M
21,0.31,60,0,0,0,0,0,7.5,0,0,0,0,9.2,0,41.9,1035.6,0,0,0,0,3,332,1.9,1.4,136,0,0,2.7,2024-03-12T20:00:00+00:00,PT60M
19,0.31,43,0,0,0,0,0,7,0,0,0,0,9.3,0,44.7,1035.5,0,0,0,0,356,325,2.2,1.6,146,0,0,3,2024-03-12T21:00:00+00:00,PT60M
18,0.31,16,0,0,0,0,0,8.3,0,0,0,0,9.7,0,55,1035.3,0,0,0,0,350,320,2.3,1.7,152,0,0,3.1,2024-03-12T22:00:00+00:00,PT60M
16,0.31,-16,0,0,0,0,0,9.7,0,0,0,0,10.1,0,66,1035.1,0,0,0,0,339,313,2.4,1.8,152,0,0,3.3,2024-03-12T23:00:00+00:00,PT60M
16,0.31,-42,0,0,0,0,0,9.9,0,0,0,0,10.1,0,69.3,1034.8,0,0,0,0,330,307,2.6,2,146,0,0,3.4,2024-03-13T00:00:00+00:00,PT60M
15,0.31,-60,0,0,0,0,0,9.9,0,0,0,0,10.3,0,71.8,1034.4,0,0,0,0,325,306,3,2.2,136,0,0,3.7,2024-03-13T01:00:00+00:00,PT60M
14,0.31,-72,0,0,0,0,0,9.8,0,0,0,0,10.7,0,74.1,1034.4,0,0,0,0,324,308,3.4,2.3,124,0,0,4.2,2024-03-13T02:00:00+00:00,PT60M
14,0.31,-81,0,0,0,0,1.6,10.2,0,0,0,0,11,0,76.9,1034.4,0,0,0,0,328,314,3.8,2.4,111,0,0,4.5,2024-03-13T03:00:00+00:00,PT60M
14,0.31,-89,0,0,0,0,13.3,10.8,0,0,0,0,11.3,0,78.5,1034.7,0,0,0,0,332,319,3.9,2.4,98,0,0,4.6,2024-03-13T04:00:00+00:00,PT60M
15,0.31,-96,31,174,55,64,22.6,11.2,40,15,43,42,11.6,0,79.6,1034.9,0,0,0,0,332,320,3.7,2.3,85,0,0,4.7,2024-03-13T05:00:00+00:00,PT60M
15,0.31,-104,82,581,263,312,11.4,11.5,118,361,236,268,11.5,0,77.8,1035.3,0,0,0,0,330,322,3.1,2.1,72,0,0,4.6,2024-03-13T06:00:00+00:00,PT60M
16,0.31,-114,105,770,490,579,0,11.3,105,770,490,579,11.2,0,71.6,1035.5,0,0,0,0,330,327,2.4,1.9,60,0,0,4.5,2024-03-13T07:00:00+00:00,PT60M
19,0.31,-126,114,868,686,807,0,11.2,114,868,686,807,10.7,0,61.3,1035.4,0,0,0,0,332,333,1.9,1.7,49,0,0,4.4,2024-03-13T08:00:00+00:00,PT60M
21,0.31,-143,124,911,826,969,0,10.9,124,911,826,969,10.3,0,52.6,1035.1,0,0,0,0,333,337,1.8,1.6,40,0,0,4.3,2024-03-13T09:00:00+00:00,PT60M
23,0.31,-167,148,898,893,1045,0,10.6,148,898,893,1045,9.9,0,46.7,1034.7,0,0,0,0,333,338,1.9,1.7,34,0,0,4.4,2024-03-13T10:00:00+00:00,PT60M
24,0.31,167,165,872,888,1037,0,10.1,165,872,888,1037,9.8,0,41.3,1034.2,0,0,0,0,330,335,1.9,1.8,34,0,0,4.5,2024-03-13T11:00:00+00:00,PT60M
25,0.31,143,174,823,809,943,0,9.6,174,823,809,943,10.1,0,38.4,1033.6,0,0,0,0,326,332,1.8,1.6,39,0,0,4.5,2024-03-13T12:00:00+00:00,PT60M
25,0.31,126,190,700,653,756,0,9.2,190,700,653,756,11,0,36.4,1033.1,0,0,0,0,324,329,1.8,1.6,49,0,0,4.3,2024-03-13T13:00:00+00:00,PT60M
26,0.31,114,179,525,445,508,0,8.6,179,525,445,508,12.1,0,33.9,1032.8,0,0,0,0,325,328,2.1,1.8,60,0,0,4.3,2024-03-13T14:00:00+00:00,PT60M
26,0.31,104,124,298,220,245,0,8,124,298,220,245,13,0,31.7,1032.8,0,0,0,0,330,333,2.6,2.1,72,0,0,4.4,2024-03-13T15:00:00+00:00,PT60M
26,0.31,96,36,42,43,44,0,7.7,36,42,43,44,13.7,0,31.5,1033,0,0,0,0,339,343,3.3,2.2,85,0,0,4.2,2024-03-13T16:00:00+00:00,PT60M
25,0.31,89,0,0,0,0,0.8,6.6,0,0,0,0,14.3,0,31.1,1033.4,0,0,0,0,346,349,4.1,2.3,98,0,0,4.3,2024-03-13T17:00:00+00:00,PT60M
23,0.31,81,0,0,0,0,0,7.2,0,0,0,0,14.7,0,35.7,1034.1,0,0,0,0,349,348,4.7,2.6,111,0,0,5,2024-03-13T18:00:00+00:00,PT60M
22,0.31,72,0,0,0,0,0.8,9.8,0,0,0,0,15,0,46.5,1034.8,0,0,0,0,353,347,4.9,2.7,123,0,0,5.4,2024-03-13T19:00:00+00:00,PT60M
20,0.31,60,0,0,0,0,2.5,11.5,0,0,0,0,15.3,0,58,1035.3,0,0,0,0,356,348,5,2.9,135,0,0,5.3,2024-03-13T20:00:00+00:00,PT60M
18,0.31,42,0,0,0,0,2.4,12.6,0,0,0,0,15.4,0,69.2,1035.6,0,0,0,0,357,348,5,3,145,0,0,5.3,2024-03-13T21:00:00+00:00,PT60M
17,0.31,16,0,0,0,0,3.2,13.1,0,0,0,0,15.7,0,77.4,1035.6,0,0,0,0,356,347,4.8,2.9,152,0,0,5.2,2024-03-13T22:00:00+00:00,PT60M
16,0.31,-16,0,0,0,0,12.7,13.2,0,0,0,0,16.1,0,82.4,1035.8,0,0,0,0,352,343,4.6,2.9,152,0,0,5.1,2024-03-13T23:00:00+00:00,PT60M
16,0.31,-42,0,0,0,0,17.6,13.3,0,0,0,0,16.5,0,85.6,1035.9,0,0,0,0,347,339,4.7,2.9,145,0,0,5.2,2024-03-14T00:00:00+00:00,PT60M
15,0.31,-60,0,0,0,0,23.7,13.4,0,0,0,0,16.9,0,88.4,1035.9,0,0,0,0,344,337,4.8,2.9,135,0,0,5.4,2024-03-14T01:00:00+00:00,PT60M
15,0.31,-72,0,0,0,0,54.9,13.4,0,0,0,0,17,0,89.9,1036,0,0,0,0,343,336,4.7,2.8,123,0,0,5.3,2024-03-14T02:00:00+00:00,PT60M
15,0.31,-81,0,0,0,0,54.3,13.2,0,0,0,0,16.9,0,90.1,1036.1,0,0,0,0,343,335,4.2,2.6,111,0,0,5,2024-03-14T03:00:00+00:00,PT60M
15,0.31,-89,0,0,0,0,51.9,13.3,0,0,0,0,16.8,0,90.7,1036.3,0,0,0,0,341,333,3.9,2.5,98,0,0,4.9,2024-03-14T04:00:00+00:00,PT60M
15,0.31,-96,35,108,51,56,22.1,13.6,38,38,44,45,16.7,0,91.9,1036.7,0,0,0,0,339,331,3.8,2.6,85,0,0,5.2,2024-03-14T05:00:00+00:00,PT60M
15,0.31,-104,101,457,246,284,5.2,13.8,118,362,234,264,16.4,0,91.9,1037.3,0,0,0,0,338,331,3.9,2.8,72,0,0,5.7,2024-03-14T06:00:00+00:00,PT60M
15,0.31,-114,134,667,471,548,6.4,13.3,179,520,440,501,16.1,0,87.6,1037.7,0,0,0,0,341,338,4,3.2,60,1,0,6.4,2024-03-14T07:00:00+00:00,PT60M
17,0.31,-126,150,776,664,772,5.4,13,205,638,628,721,16,0,77.6,1038,0,0,0,0,344,344,3.7,3.3,48,1,0,6.6,2024-03-14T08:00:00+00:00,PT60M
19,0.31,-143,156,834,803,934,1.3,12.5,172,799,793,920,16,0,68.1,1038,0,0,0,0,347,347,3.2,3,39,0,0,6.4,2024-03-14T09:00:00+00:00,PT60M
20,0.31,-166,160,858,874,1017,0,12.1,160,858,874,1017,16.3,0,61.4,1037.7,0,0,0,0,350,351,3.1,2.9,34,0,0,6.3,2024-03-14T10:00:00+00:00,PT60M
21,0.31,166,155,864,875,1019,0,11.8,155,864,875,1019,16.5,0,55.3,1037,0,0,0,0,350,352,3.4,3.1,34,0,0,6.4,2024-03-14T11:00:00+00:00,PT60M
22,0.31,143,153,839,803,935,0,11.2,153,839,803,935,16.1,0,51,1036.1,0,0,0,0,347,349,3.4,3.1,39,0,0,6.3,2024-03-14T12:00:00+00:00,PT60M
22,0.31,126,178,713,651,752,0,10.9,178,713,651,752,15.8,0,48.2,1035.5,0,0,0,0,343,345,3.5,3.1,48,0,0,6.2,2024-03-14T13:00:00+00:00,PT60M
23,0.31,113,152,612,461,532,0,10.4,152,612,461,532,15.7,0,45,1035.3,0,0,0,0,342,344,3.7,3.2,60,0,0,6.2,2024-03-14T14:00:00+00:00,PT60M
23,0.31,104,105,440,244,280,0,10,105,440,244,280,15.7,0,43.1,1035.2,0,0,0,0,343,346,3.8,3.3,72,0,0,5.9,2024-03-14T15:00:00+00:00,PT60M
23,0.31,96,35,111,52,57,0,9.8,35,111,52,57,15.5,0,42.9,1035.2,0,0,0,0,351,354,3.9,2.9,85,0,0,5.1,2024-03-14T16:00:00+00:00,PT60M
22,0.31,88,0,0,0,0,0,10,0,0,0,0,15.2,0,46.2,1035.3,0,0,0,0,3,6,4.1,2.5,98,0,0,4.4,2024-03-14T17:00:00+00:00,PT60M
21,0.31,81,0,0,0,0,1.7,10.4,0,0,0,0,14.9,0,51.4,1035.7,0,0,0,0,9,7,4.7,2.6,111,0,0,4.8,2024-03-14T18:00:00+00:00,PT60M
20,0.31,71,0,0,0,0,5,10.7,0,0,0,0,14.6,0,55.4,1036.5,0,0,0,0,6,0,5.3,3.1,123,0,0,5.7,2024-03-14T19:00:00+00:00,PT60M
19,0.31,59,0,0,0,0,9.5,11.3,0,0,0,0,14.6,0,62.2,1037.2,0,0,0,0,359,353,6.1,3.8,135,0,0,7,2024-03-14T20:00:00+00:00,PT60M
17,0.31,42,0,0,0,0,10.9,11.6,0,0,0,0,14.7,0,70.1,1037.7,0,0,0,0,355,349,6.6,4.3,145,0,0,7.8,2024-03-14T21:00:00+00:00,PT60M
16,0.31,16,0,0,0,0,5.6,11.4,0,0,0,0,14.6,0,74.6,1038.1,0,0,0,0,353,347,6.1,4.1,151,0,0,7.4,2024-03-14T22:00:00+00:00,PT60M
15,0.31,-16,0,0,0,0,9.9,11.1,0,0,0,0,14.5,0,77.3,1038.3,0,0,0,0,351,343,5.1,3.3,151,0,0,6.3,2024-03-14T23:00:00+00:00,PT60M
15,0.31,-42,0,0,0,0,9.6,11.2,0,0,0,0,14.3,0,80.6,1038.1,0,0,0,0,349,339,4.2,2.7,145,0,0,5.4,2024-03-15T00:00:00+00:00,PT60M
14,0.31,-59,0,0,0,0,9.3,11.3,0,0,0,0,13.8,0,82.2,1037.8,0,0,0,0,349,337,3.5,2.3,135,0,0,4.8,2024-03-15T01:00:00+00:00,PT60M
14,0.31,-71,0,0,0,0,11.9,10.8,0,0,0,0,13.3,0,82.4,1037.6,0,0,0,0,352,337,2.6,1.7,123,0,0,4.2,2024-03-15T02:00:00+00:00,PT60M
14,0.31,-81,0,0,0,0,10.7,10.4,0,0,0,0,12.9,0,80.2,1037.6,0,0,0,0,352,322,1.5,0.9,111,0,0,3.5,2024-03-15T03:00:00+00:00,PT60M
14,0.31,-88,0,0,0,0,6.4,10.4,0,0,0,0,12.6,0,77.7,1037.8,0,0,0,0,298,270,0.4,0.6,98,0,0,2.8,2024-03-15T04:00:00+00:00,PT60M
15,0.31,-96,29,245,65,76,0,11.1,29,245,65,76,12.7,0,79.3,1037.8,0,0,0,0,213,242,0.7,0.7,85,0,0,2.5,2024-03-15T05:00:00+00:00,PT60M
15,0.31,-104,71,647,277,326,0,11.9,71,647,277,326,13.2,0,80.7,1038.1,0,0,0,0,223,236,1.1,0.7,72,0,0,2.7,2024-03-15T06:00:00+00:00,PT60M
16,0.31,-113,92,801,499,585,0,11.4,92,801,499,585,14,0,74.9,1038.6,0,0,0,0,225,225,0.9,0.6,59,0,0,3.1,2024-03-15T07:00:00+00:00,PT60M
17,0.31,-126,104,877,689,805,0,10.3,104,877,689,805,14.5,0,63.8,1038.8,0,0,0,0,230,217,0.4,0.3,48,0,0,3.2,2024-03-15T08:00:00+00:00,PT60M
19,0.31,-143,113,915,825,962,0,9.6,113,915,825,962,14.5,0,54.6,1038.7,0,0,0,0,332,343,0.7,0.5,39,0,0,3.5,2024-03-15T09:00:00+00:00,PT60M
20,0.31,-166,128,916,894,1041,0,8.4,128,916,894,1041,14.1,0,46.7,1038.6,0,0,0,0,346,349,2,1.7,33,0,0,4.7,2024-03-15T10:00:00+00:00,PT60M
21,0.31,166,126,921,896,1043,0,7.4,126,921,896,1043,13.7,0,40.6,1038.2,0,0,0,0,346,348,3.1,2.7,33,0,0,6.1,2024-03-15T11:00:00+00:00,PT60M
22,0.31,142,126,895,823,958,0,7.2,126,895,823,958,13.6,0,38.5,1037.7,0,0,0,0,344,347,3.7,3.2,39,0,0,6.6,2024-03-15T12:00:00+00:00,PT60M
23,0.31,125,149,787,673,780,0,7.2,149,787,673,780,13.5,0,37.2,1037.5,0,0,0,0,348,350,3.7,3.3,48,0,0,6.4,2024-03-15T13:00:00+00:00,PT60M
23,0.31,113,136,672,478,553,0,6.8,136,672,478,553,13.4,0,36.1,1037.4,0,0,0,0,351,353,3.5,3,60,0,0,5.8,2024-03-15T14:00:00+00:00,PT60M
23,0.31,104,101,483,255,293,0,6.5,101,483,255,293,13.2,0,35.1,1037.4,0,0,0,0,353,356,3.2,2.7,72,0,0,5.2,2024-03-15T15:00:00+00:00,PT60M
23,0.31,96,36,126,55,60,2.8,6,35,124,54,60,13.1,0,33.9,1037.5,0,0,0,0,0,4,3,2.3,85,0,0,4.2,2024-03-15T16:00:00+00:00,PT60M
22,0.31,88,0,0,0,0,19,6,0,0,0,0,13,0,35.5,1037.7,0,0,0,0,13,20,3,1.9,98,0,0,3.2,2024-03-15T17:00:00+00:00,PT60M
21,0.31,80,0,0,0,0,8,6.6,0,0,0,0,13.1,0,40,1038,0,0,0,0,23,25,3.7,2.1,111,0,0,3.3,2024-03-15T18:00:00+00:00,PT60M
20,0.31,71,0,0,0,0,18.8,7.8,0,0,0,0,13.3,0,45.6,1038.4,0,0,0,0,25,21,4.7,2.7,123,0,0,4.4,2024-03-15T19:00:00+00:00,PT60M
19,0.31,59,0,0,0,0,13.9,9.2,0,0,0,0,13.5,0,53.9,1038.7,0,0,0,0,26,18,4.9,2.9,135,0,0,5.2,2024-03-15T20:00:00+00:00,PT60M
17,0.31,41,0,0,0,0,1.6,10.2,0,0,0,0,13.8,0,63.5,1038.7,0,0,0,0,23,11,4.4,2.8,145,0,0,5.1,2024-03-15T21:00:00+00:00,PT60M
16,0.31,15,0,0,0,0,0.8,10.5,0,0,0,0,14.3,0,71,1038.5,0,0,0,0,20,5,3.9,2.7,151,0,0,4.9,2024-03-15T22:00:00+00:00,PT60M
15,0.31,-16,0,0,0,0,1.6,10.7,0,0,0,0,15,0,77,1038.5,0,0,0,0,19,1,3.7,2.5,151,0,0,4.8,2024-03-15T23:00:00+00:00,PT60M
14,0.31,-41,0,0,0,0,3.2,11,0,0,0,0,15.7,0,81.3,1038.2,0,0,0,0,17,356,3.2,2.3,145,0,0,4.5,2024-03-16T00:00:00+00:00,PT60M
14,0.31,-59,0,0,0,0,2.5,11,0,0,0,0,16.3,0,82.9,1038.3,0,0,0,0,10,349,2.8,2.1,135,0,0,4.2,2024-03-16T01:00:00+00:00,PT60M
14,0.31,-71,0,0,0,0,35.3,10.8,0,0,0,0,17,0,82.9,1038.6,0,0,0,0,4,343,2.7,2.1,123,0,0,4.1,2024-03-16T02:00:00+00:00,PT60M
14,0.31,-80,0,0,0,0,62.5,10.7,0,0,0,0,17.7,0,82.1,1038.9,0,0,0,0,3,342,2.5,1.9,110,0,0,4,2024-03-16T03:00:00+00:00,PT60M
14,0.31,-88,0,0,0,0,31.5,10.6,0,0,0,0,18.3,0,81.6,1039.2,0,0,0,0,3,341,2.2,1.7,97,0,0,3.8,2024-03-16T04:00:00+00:00,PT60M
14,0.31,-96,39,71,51,53,36.1,11.3,30,0,30,29,18.8,0,81.6,1039.5,0,0,0,0,8,348,1.8,1.4,84,0,0,3.4,2024-03-16T05:00:00+00:00,PT60M
15,0.31,-104,122,339,233,259,21.8,12,158,76,185,188,19.5,0,80.4,1039.8,0,0,0,0,20,0,1.5,1.2,72,0,0,3.3,2024-03-16T06:00:00+00:00,PT60M
16,0.31,-113,177,524,447,505,24,11.2,296,83,339,341,20.2,0,74.2,1039.9,0,0,0,0,24,11,1.2,1,59,0,0,3.6,2024-03-16T07:00:00+00:00,PT60M
17,0.31,-125,208,632,633,721,18.6,10.4,345,254,515,547,21.7,0,64.2,1039.6,0,0,0,0,45,41,1.7,1.5,48,0,0,4.2,2024-03-16T08:00:00+00:00,PT60M
19,0.31,-142,231,681,765,873,40.7,9.6,408,58,452,451,22.4,0,55.5,1038.9,0,0,0,0,74,72,2.6,2.2,38,0,0,5.1,2024-03-16T09:00:00+00:00,PT60M
20,0.31,-166,276,642,815,925,12.6,8,399,372,713,775,22.3,0,45.6,1038.3,0,0,0,0,87,87,1.9,1.7,33,0,0,5,2024-03-16T10:00:00+00:00,PT60M
22,0.31,166,299,594,798,901,2.9,6.6,331,529,775,867,22.7,0,38.2,1037.9,0,0,0,0,34,33,1,0.9,33,0,0,4.4,2024-03-16T11:00:00+00:00,PT60M
22,0.31,142,299,535,717,803,5.2,6.3,345,428,680,749,23,0,36.5,1037.6,0,0,0,0,341,342,2.2,2,39,0,0,4.6,2024-03-16T12:00:00+00:00,PT60M
22,0.31,125,262,485,587,655,53.2,6.4,264,20,278,274,23.1,0,36.2,1037.4,0,0,0,0,334,336,3,2.7,48,0,0,4.8,2024-03-16T13:00:00+00:00,PT60M
22,0.31,113,196,439,421,469,24.5,6.4,275,86,319,322,23,0,35.7,1036.9,0,0,0,0,348,349,3.5,3.2,59,0,0,5,2024-03-16T14:00:00+00:00,PT60M
22,0.31,103,124,294,220,241,53,6.4,102,0,102,98,23,0,36.2,1036.5,0,0,0,0,3,3,4.1,3.6,72,0,0,5.6,2024-03-16T15:00:00+00:00,PT60M
22,0.31,95,38,46,45,47,42.9,7,25,0,25,24,23.1,0,38,1036.5,0,0,0,0,9,8,4.1,3.1,85,0,0,5.6,2024-03-16T16:00:00+00:00,PT60M
21,0.31,88,0,0,0,0,67.7,7.2,0,0,0,0,23.4,0,40.4,1036.5,0,0,0,0,8,5,4.4,2.8,98,0,0,4.6,2024-03-16T17:00:00+00:00,PT60M
21,0.31,80,0,0,0,0,51.1,7.4,0,0,0,0,23.9,0,42.9,1036.5,0,0,0,0,17,14,4.6,2.7,110,0,0,4.9,2024-03-16T18:00:00+00:00,PT60M
20,0.31,71,0,0,0,0,26.6,8.1,0,0,0,0,23.9,0,46.5,1036.5,0,0,0,0,35,28,3.9,2.2,123,0,0,4.6,2024-03-16T19:00:00+00:00,PT60M
19,0.31,58,0,0,0,0,42,9,0,0,0,0,24,0,52.2,1036,0,0,0,0,41,17,2.8,1.7,135,0,0,3.4,2024-03-16T20:00:00+00:00,PT60M
18,0.31,41,0,0,0,0,35.2,9.7,0,0,0,0,24.8,0,57.4,1035.7,0,0,0,0,27,349,2.1,1.7,145,0,0,3.3,2024-03-16T21:00:00+00:00,PT60M
17,0.31,15,0,0,0,0,63.1,10,0,0,0,0,24.5,0,62.2,1035.4,0,0,0,0,360,331,2,2,151,0,0,3.6,2024-03-16T22:00:00+00:00,PT60M
17,0.31,-16,0,0,0,0,51.9,10.3,0,0,0,0,24.2,0,65.9,1035.1,0,0,0,0,351,328,2.2,1.9,151,0,0,3.9,2024-03-16T23:00:00+00:00,PT60M
17,0.31,-41,0,0,0,0,76.6,10.7,0,0,0,0,24.3,0,68.4,1034.5,0,0,0,0,6,344,2.2,1.6,144,1,0,3.6,2024-03-17T00:00:00+00:00,PT60M
16,0.31,-59,0,0,0,0,50.2,10.9,0,0,0,0,22.9,0,69.7,1033.5,0,0,0,0,34,15,2.2,1.3,134,0,0,3.5,2024-03-17T01:00:00+00:00,PT60M
16,0.31,-71,0,0,0,0,36.2,11,0,0,0,0,21.8,0,72.5,1032.8,0,0,0,0,8,348,2.4,1.7,123,0,0,4.8,2024-03-17T02:00:00+00:00,PT60M
15,0.31,-80,0,0,0,0,37.7,11.5,0,0,0,0,21.9,0,77.3,1032.7,0,0,0,0,334,324,4,2.9,110,0,0,6.4,2024-03-17T03:00:00+00:00,PT60M
15,0.31,-88,0,0,0,0,27.4,11.7,0,0,0,0,21.8,0,80.1,1032.7,0,0,0,0,347,338,4.6,2.9,97,0,0,6.8,2024-03-17T04:00:00+00:00,PT60M
15,0.31,-95,41,42,48,49,30.4,11.6,38,6,39,38,21.5,0,78.9,1032.7,0,0,0,0,11,354,3.5,2.2,84,1,0,6.3,2024-03-17T05:00:00+00:00,PT60M
16,0.31,-103,132,263,221,239,0.9,11,134,251,219,237,20.9,0,73,1032.2,0,0,0,0,36,10,2.2,1.3,71,3,0,6.2,2024-03-17T06:00:00+00:00,PT60M
17,0.31,-113,199,447,432,481,2.2,10,213,403,421,465,20.4,0,65.5,1031.8,0,0,0,0,56,33,1.3,0.8,59,2,0,5,2024-03-17T07:00:00+00:00,PT60M
18,0.31,-125,242,556,618,695,2.4,9.4,264,504,602,671,20.1,0,56.2,1031.5,0,0,0,0,33,23,1.3,1.2,48,0,0,4.1,2024-03-17T08:00:00+00:00,PT60M
20,0.31,-142,274,602,748,843,33.3,9,390,140,501,515,19.9,0,47.8,1030.9,0,0,0,0,17,14,2.5,2.3,38,0,0,5.7,2024-03-17T09:00:00+00:00,PT60M
23,0.31,-166,294,615,813,917,43.7,9.2,421,44,458,454,20,0,42.7,1030.5,0,0,0,0,10,7,3.2,2.9,32,0,0,7.3,2024-03-17T10:00:00+00:00,PT60M
24,0.31,166,290,617,811,915,27,9.5,488,124,593,602,21.4,0,39.8,1030.2,0,0,0,0,359,357,4,3.5,32,0,0,8.1,2024-03-17T11:00:00+00:00,PT60M
24,0.31,142,273,593,739,832,19.3,9.6,441,198,596,621,23.3,0,39.5,1029.1,0,0,0,0,19,17,4.8,4.2,38,0,0,8.7,2024-03-17T12:00:00+00:00,PT60M
24,0.31,124,253,513,598,668,25.2,9.9,379,100,444,448,23.4,0,39.9,1027.8,0,0,0,0,50,48,4.9,4.1,48,0,0,9,2024-03-17T13:00:00+00:00,PT60M
24,0.31,112,210,387,410,451,7.8,9.9,245,256,380,405,22.3,0,39.9,1027,0,0,0,0,65,63,4,3.3,59,0,0,9.4,2024-03-17T14:00:00+00:00,PT60M
24,0.31,103,136,200,202,215,12,9.8,158,56,178,178,21.2,0,41.4,1026.4,0,0,0,0,50,49,3.4,2.8,72,0,0,10.2,2024-03-17T15:00:00+00:00,PT60M
23,0.31,95,39,22,42,42,15.2,10,38,0,38,37,20.3,0,44.5,1026.1,0,0,0,0,19,14,4.9,3.4,84,0,0,10.9,2024-03-17T16:00:00+00:00,PT60M
21,0.31,87,0,0,0,0,35.9,10.4,0,0,0,0,20.3,0,51,1026.6,0,0,0,0,3,354,7.2,4.6,97,0,0,10.9,2024-03-17T17:00:00+00:00,PT60M
19,0.31,79,0,0,0,0,33.6,10.8,0,0,0,0,20.7,0,57.7,1027.3,0,0,0,0,356,347,8.5,5.5,110,0,0,10,2024-03-17T18:00:00+00:00,PT60M
19,0.31,70,0,0,0,0,34.9,10.9,0,0,0,0,21.2,0,61.1,1028.1,0,0,0,0,347,340,9,6,123,0,0,10.1,2024-03-17T19:00:00+00:00,PT60M
18,0.31,58,0,0,0,0,17.2,11.2,0,0,0,0,21.3,0,64.3,1028.6,0,0,0,0,339,331,8.8,5.9,134,0,0,10.6,2024-03-17T20:00:00+00:00,PT60M
17,0.31,40,0,0,0,0,11.1,11.4,0,0,0,0,21.1,0,68.1,1029,0,0,0,0,329,323,8.5,5.7,144,0,0,10.2,2024-03-17T21:00:00+00:00,PT60M
16,0.31,15,0,0,0,0,13.1,12.1,0,0,0,0,21.4,0,76.3,1029.4,0,0,0,0,323,317,8.2,5.5,150,0,0,10,2024-03-17T22:00:00+00:00,PT60M
15,0.31,-16,0,0,0,0,15.6,12.8,0,0,0,0,21.8,0,84.5,1029.8,0,0,0,0,318,313,7.8,5.2,150,0,0,10,2024-03-17T23:00:00+00:00,PT60M
15,0.31,-41,0,0,0,0,40.2,13,0,0,0,0,22,0,87.8,1029.8,0,0,0,0,316,311,7.8,5.2,144,0,0,9.7,2024-03-18T00:00:00+00:00,PT60M
15,0.31,-58,0,0,0,0,38.9,13.4,0,0,0,0,22.4,0,89.3,1029.8,0,0,0,0,314,309,7.9,5.1,134,2,0,9.4,2024-03-18T01:00:00+00:00,PT60M
15,0.31,-70,0,0,0,0,45.7,13.3,0,0,0,0,22.6,0.1,87.9,1029.8,0,0,0,0,315,311,7.9,5.1,122,6,0,9,2024-03-18T02:00:00+00:00,PT60M
16,0.31,-80,0,0,0,0,48.9,13,0,0,0,0,22.7,0.1,84.5,1030,0,0,0,0,318,315,7.6,5.3,110,10,0,9,2024-03-18T03:00:00+00:00,PT60M
16,0.31,-87,0,0,0,0,57.7,12.6,0,0,0,0,22.6,0.1,80.8,1030.4,0,0,0,0,318,315,7.1,5,97,15,0,8.8,2024-03-18T04:00:00+00:00,PT60M
