datetime,corrupt,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2021-03-23,4841.0,2.499,52.89,2801.388888888889,2563.4166666666665,2659.9444444444443,2681.8888888888887
2021-05-01,4841.0,1.749,86.7,1770.0555555555557,1416.361111111111,1585.5000000000002,1546.111111111111
2021-05-02,4841.0,6.098,144.7,4902.222222222223,3658.3333333333335,4195.0,4119.444444444444
2021-05-03,4841.0,4.631,61.56,4330.833333333334,3529.166666666667,3889.722222222222,3826.1111111111113
2021-05-04,4841.0,0.0,7.28,164.13611111111112,136.79722222222225,147.6027777777778,142.225
2021-05-05,4841.0,4.032,107.4,4204.722222222223,3187.5,3624.166666666667,3575.8333333333335
2021-05-06,4841.0,1.2,28.44,2874.444444444445,2476.611111111111,2669.527777777778,2604.6944444444443
2021-05-07,4841.0,4.665,102.9,4840.0,3786.1111111111113,4274.722222222223,4202.777777777778
2021-05-08,4841.0,1.466,29.85,2822.5,2328.3055555555557,2545.0555555555557,2483.027777777778
2021-05-09,4841.0,1.1,20.13,2390.6944444444443,2050.5833333333335,2213.0,2161.9444444444443
2021-05-10,4841.0,0.0,4.782,1184.0555555555557,1036.0277777777778,1104.0555555555557,1085.4166666666667
2021-05-11,4841.0,3.015,42.25,2674.9444444444443,2244.25,2488.027777777778,2413.5555555555557
2021-05-12,4841.0,3.115,56.85,4498.333333333334,3739.722222222222,4131.111111111111,4027.5
2021-05-13,4841.0,6.897,178.2,5183.888888888889,4013.3333333333335,4733.888888888889,4538.333333333334
2021-05-14,4841.0,5.081,77.3,4062.777777777778,3294.444444444445,3716.666666666667,3575.5555555555557
2021-05-15,4841.0,2.616,37.12,3429.722222222222,2829.166666666667,3120.277777777778,3055.8333333333335
2021-05-16,4841.0,4.881,114.1,4415.0,3446.666666666667,3996.944444444445,3822.5
2021-05-17,4841.0,3.599,95.5,4319.444444444444,3318.3333333333335,3831.944444444445,3673.6111111111113
2021-05-18,4841.0,4.831,89.9,3600.277777777778,2772.2777777777783,3194.722222222222,3101.666666666667
2021-05-19,4841.0,6.431,127.0,4972.777777777778,3807.5,4434.722222222223,4255.555555555556
2021-05-20,4841.0,8.18,186.6,6057.222222222223,4269.444444444444,5126.666666666667,4961.944444444444
2021-05-21,4841.0,3.965,84.3,3500.0,2805.5555555555557,3206.666666666667,3060.5555555555557
2021-05-22,4841.0,5.731,99.4,3331.666666666667,2539.166666666667,2949.166666666667,2826.666666666667
2021-05-23,4841.0,6.764,147.4,4949.722222222223,3579.722222222222,4248.611111111111,4113.055555555556
2021-05-24,4841.0,3.082,58.49,3689.444444444445,2894.166666666667,3241.666666666667,3187.777777777778
2021-05-25,4841.0,8.01,197.9,5995.0,4217.222222222223,5114.444444444444,4888.333333333334
2021-05-26,4841.0,1.116,397.4,411.61111111111114,203.67222222222225,271.7527777777778,271.30833333333334
2021-05-27,4841.0,7.81,176.0,5719.722222222223,4021.388888888889,4836.666666666667,4648.333333333334
2021-05-28,4841.0,6.614,144.5,4779.444444444444,3358.6111111111113,4015.0,3846.388888888889
2021-05-29,4841.0,4.332,91.6,3797.5,2865.277777777778,3328.3333333333335,3182.777777777778
2021-05-30,4841.0,1.683,41.85,2731.0833333333335,2181.0,2432.8055555555557,2361.166666666667
2021-05-31,4841.0,7.8,176.9,5817.222222222223,4066.1111111111113,4909.444444444444,4726.666666666667
2021-06-01,4841.0,6.581,146.9,5321.388888888889,3788.0555555555557,4530.555555555556,4352.777777777778
2021-06-02,4841.0,5.998,118.7,5125.0,3781.388888888889,4446.111111111111,4290.277777777778
2021-06-03,4841.0,3.465,62.93,3496.1111111111113,2734.8055555555557,3101.388888888889,2997.777777777778
2021-06-04,4841.0,5.281,82.2,4243.333333333334,3189.722222222222,3691.666666666667,3544.722222222222
2021-06-05,4841.0,4.082,55.8,3979.166666666667,3064.722222222222,3475.277777777778,3385.5555555555557
2021-06-06,4841.0,3.549,86.2,2985.5555555555557,2050.416666666667,2438.4166666666665,2393.1944444444443
2021-06-07,4841.0,6.681,148.7,5256.388888888889,3650.5555555555557,4420.0,4210.277777777778
2021-06-08,4841.0,7.66,173.8,5712.5,3894.722222222222,4732.777777777778,4533.333333333334
2021-06-09,4841.0,8.85,213.5,6370.833333333334,4247.222222222223,5253.888888888889,5018.611111111111
2021-06-10,4841.0,8.58,218.3,6264.444444444444,4105.277777777778,5120.555555555556,4885.0
2021-06-11,4841.0,8.5,182.7,5811.111111111111,3907.5,4781.666666666667,4591.388888888889
2021-06-12,4841.0,7.25,143.5,5246.944444444444,3634.166666666667,4367.5,4202.777777777778
2021-06-13,4841.0,8.86,200.6,6112.5,4076.388888888889,5032.5,4824.444444444444
2021-06-14,4841.0,7.98,162.4,5648.055555555556,3854.444444444445,4728.888888888889,4504.722222222223
2021-06-15,4841.0,3.099,63.9,3186.1111111111113,2428.722222222222,2796.666666666667,2655.4722222222226
2021-06-16,4841.0,4.082,54.04,3906.388888888889,2928.0555555555557,3351.1111111111113,3245.0
2021-06-17,4841.0,5.631,91.6,4063.3333333333335,3000.5555555555557,3517.777777777778,3338.0555555555557
2021-06-18,4841.0,0.15,8.36,2541.8055555555557,2164.4166666666665,2338.1666666666665,2284.4444444444443
2021-06-19,4841.0,2.599,47.14,3649.166666666667,2821.1111111111113,3172.777777777778,3104.166666666667
2021-06-20,4841.0,6.514,140.7,5365.555555555556,3793.0555555555557,4560.555555555556,4352.222222222223
2021-06-21,4841.0,7.41,154.1,5625.555555555556,3881.388888888889,4685.833333333334,4507.222222222223
2021-06-22,4841.0,7.7,154.5,5657.222222222223,3909.166666666667,4725.0,4526.666666666667
2021-06-23,4841.0,7.01,149.1,5449.722222222223,3807.777777777778,4588.055555555556,4388.333333333334
2021-06-24,4841.0,8.66,204.1,6210.833333333334,4080.277777777778,5085.277777777778,4837.777777777778
2021-06-25,4841.0,5.381,100.6,4249.444444444444,3067.777777777778,3580.5555555555557,3465.0
2021-06-26,4841.0,6.081,126.9,4509.166666666667,3149.166666666667,3760.8333333333335,3615.8333333333335
2021-06-27,4841.0,8.95,206.6,6166.666666666667,4089.7222222222226,5060.833333333334,4840.833333333334
2021-06-28,4841.0,4.698,91.5,3986.388888888889,2872.222222222222,3338.888888888889,3249.166666666667
2021-06-29,4841.0,6.248,124.3,5197.222222222223,3730.0,4403.333333333334,4252.222222222223
2021-06-30,4841.0,2.782,68.88,3165.8333333333335,2311.611111111111,2643.1111111111113,2607.1944444444443
2021-07-01,4841.0,6.714,153.7,5030.277777777778,3423.6111111111113,4185.277777777778,3961.944444444445
2021-07-02,4841.0,4.615,95.1,3813.0555555555557,2726.5,3255.0,3076.944444444445
2021-07-03,4841.0,6.481,130.0,4713.611111111111,3284.166666666667,3953.0555555555557,3767.777777777778
2021-07-04,4841.0,6.814,142.3,5147.5,3633.0555555555557,4338.888888888889,4179.444444444444
2021-07-05,4841.0,8.51,154.7,5382.5,3775.8333333333335,4527.5,4365.277777777778
2021-07-06,4841.0,4.765,96.4,3866.944444444445,2875.8333333333335,3338.0555555555557,3206.388888888889
