datetime,ghi,estimator,location
2020-03-25,431304.906,cams,soroti
2020-03-26,279219.69,cams,soroti
2020-03-27,237628.728,cams,soroti
2020-03-28,393499.068,cams,soroti
2020-03-29,201890.718,cams,soroti
2020-03-30,461384.424,cams,soroti
2020-03-31,464419.974,cams,soroti
2020-04-01,453133.254,cams,soroti
2020-04-02,471153.984,cams,soroti
2020-04-03,290600.664,cams,soroti
2020-04-04,407571.474,cams,soroti
2020-04-05,365340.756,cams,soroti
2020-04-06,361797.636,cams,soroti
2020-04-07,310247.694,cams,soroti
2020-04-08,456384.288,cams,soroti
2020-04-09,381171.69,cams,soroti
2020-04-10,344835.774,cams,soroti
2020-04-11,243335.844,cams,soroti
2020-04-12,319399.494,cams,soroti
2020-04-13,205288.392,cams,soroti
2020-04-14,287126.592,cams,soroti
2020-04-15,267462.39,cams,soroti
2020-04-16,288857.25,cams,soroti
2020-04-17,405636.636,cams,soroti
2020-04-18,193536.156,cams,soroti
2020-04-19,327133.776,cams,soroti
2020-04-20,183343.476,cams,soroti
2020-04-21,242263.116,cams,soroti
2020-04-22,221588.904,cams,soroti
2020-04-23,191115.294,cams,soroti
2020-04-24,242439.492,cams,soroti
2020-04-25,264560.172,cams,soroti
2020-04-26,421596.768,cams,soroti
2020-04-27,339137.742,cams,soroti
2020-04-28,327576.768,cams,soroti
2020-04-29,380678.22,cams,soroti
2020-04-30,424941.726,cams,soroti
2020-05-01,331597.26,cams,soroti
2020-05-02,211169.148,cams,soroti
2020-05-03,355284.732,cams,soroti
2020-05-04,335041.248,cams,soroti
2020-05-05,260462.988,cams,soroti
2020-05-06,345452.61,cams,soroti
2020-05-07,209377.002,cams,soroti
2020-05-08,291579.792,cams,soroti
2020-05-09,310422.144,cams,soroti
2020-05-10,263826.636,cams,soroti
2020-05-11,311696.454,cams,soroti
2020-05-12,334581.318,cams,soroti
2020-05-13,370098.678,cams,soroti
2020-05-14,413457.096,cams,soroti
2020-05-15,309548.976,cams,soroti
2020-05-16,337410.54,cams,soroti
2020-05-17,406700.148,cams,soroti
2020-05-18,187833.618,cams,soroti
2020-05-19,304362.828,cams,soroti
2020-05-20,305641.032,cams,soroti
2020-05-21,240995.898,cams,soroti
2020-05-22,194605.608,cams,soroti
2020-05-23,357010.692,cams,soroti
2020-05-24,196301.484,cams,soroti
2020-05-25,412748.382,cams,soroti
2020-05-26,323607.024,cams,soroti
2020-05-27,305857.416,cams,soroti
2020-05-28,376915.566,cams,soroti
2020-05-29,254687.97,cams,soroti
2020-05-30,300953.874,cams,soroti
2020-05-31,300794.568,cams,soroti
2020-06-01,371669.502,cams,soroti
2020-06-02,340985.82,cams,soroti
2020-06-03,307415.838,cams,soroti
2020-06-04,333540.264,cams,soroti
2020-06-05,354796.344,cams,soroti
2020-06-06,274987.2,cams,soroti
2020-06-07,365973.336,cams,soroti
2020-06-08,107138.364,cams,soroti
2020-06-09,340733.208,cams,soroti
2020-06-10,199644.498,cams,soroti
2020-06-11,251496.138,cams,soroti
2020-06-12,299036.784,cams,soroti
2020-06-13,227307.744,cams,soroti
2020-06-14,268778.844,cams,soroti
2020-06-15,280781.484,cams,soroti
2020-06-16,320828.664,cams,soroti
2020-06-17,305402.652,cams,soroti
